Category,System Name,System Code,Description,Features Count,Applications Count,Advantages Count,Specs Count,Materials,Page
Support System,Structural System,Structural,Clamp type XLRK 18 CE is used in combination with,0,4,0,5,,316
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,317
Support System,Guide Rail System,Guide Rail,Guide rail cover for 15 mm aluminium guide rail,0,0,0,7,"Polyethylene, Polyethylene, Aluminium, Polyethylene, Aluminium",318
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,319
Support System,Guide Rail System,Guide Rail,Including set screws. For connecting two 10 mm or,0,0,0,3,Aluminium,320
Support System,Structural System,Structural,,0,0,0,0,,321
Support System,Guide Rail System,Guide Rail,Note: Adapter plate XLRD OQ is required for mounting,0,1,0,4,,321
Support System,Guide Rail System,Guide Rail,Spacer for guide rail bracket support,0,2,0,2,,322
Support System,Guide Rail System,Guide Rail,Spacer beam for guide rail bracket support,0,2,0,2,,323
Support System,Structural System,Structural,"For use with guide rail adapter plate XLRD GQ, end",0,3,0,2,,323
Support System,Guide Rail System,Guide Rail,QuickGuide Guide rail clamp support,0,0,0,2,,324
Support System,Structural System,Structural,For use with XLRL 60/110/160 VQ and,0,3,0,0,,324
Support System,Guide Rail System,Guide Rail,Guide discs are used in place of conventional guide rail,0,2,0,2,,325
Support System,Guide Rail System,Guide Rail,Effective track width W (see illustration) for symmetrical,0,1,0,3,,326
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,327
Support System,Guide Rail System,Guide Rail,"Adjustable guide rail brackets, aluminium",0,0,0,3,"Aluminium, Aluminium",328
Support System,Guide Rail System,Guide Rail,"Adjustable guide rail brackets, aluminium",0,0,0,0,Aluminium,329
Support System,Guide Rail System,Guide Rail,"Fixed guide rail brackets, polyamide",0,1,0,3,,330
Support System,Structural System,Structural,"Fixed guide rail brackets, polyamide",0,2,0,3,,330
Support System,Structural System,Structural,"Bracket support components, polyamide",0,0,0,0,,331
Support System,Guide Rail System,Guide Rail,"Bracket support components, polyamide (continued)",0,3,0,3,,331
Support System,Structural System,Structural,"Bracket support components, Zinc",0,2,0,3,,332
Support System,Guide Rail System,Guide Rail,"Bracket support components, Zinc",0,2,0,6,,332
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,333
Support System,Guide Rail System,Guide Rail,"For use with guide rail bracket supports Type A35/A110,",0,2,0,1,,334
Support System,Structural System,Structural,Including screw. To be used directly with guide rail,0,2,0,1,,334
Support System,Guide Rail System,Guide Rail,"Guide rail support tube, aluminium",0,2,0,3,"Aluminium, Aluminium",335
Support System,Guide Rail System,Guide Rail,When using XURA 40x41x37 the minimum A width is 20,0,1,0,2,,336
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,337
Support System,Guide Rail System,Guide Rail,Guide rail bracket for X65 and X45H,0,0,0,0,,338
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,339
Support System,Guide Rail System,Guide Rail,Guide rail system for easy adjustment of track width,1,0,0,0,,340
Support System,Guide Rail System,Guide Rail,Guide rail system for easy adjustment of track width,0,0,0,0,,341
Support System,Guide Rail System,Guide Rail,Automatic guiding system components,0,0,0,0,,342
Support System,Guide Rail System,Guide Rail,Automatic guiding system components,0,0,0,0,,343
Support System,Guide Rail System,Guide Rail,Automatic guiding system components,0,0,0,0,,344
Support System,Structural System,Structural,"Beams, brackets and feet ..................................................335",0,0,0,1,,345
Support System,Structural System,Structural,,0,0,0,0,,346
Support System,Structural System,Structural,,0,0,0,0,,347
Support System,Structural System,Structural,Beam support brackets – selection guide,0,0,0,3,Aluminium,348
Support System,Structural System,Structural,,0,0,0,1,,349
Support System,Structural System,Structural,To be used with foot type XEFG 70 T. Including locking,0,2,0,3,"Aluminium, Aluminium, Aluminium",354
Support System,Structural System,Structural,,0,0,0,0,,355
Support System,Structural System,Structural,"Beam support brackets Type CS, polyamide",0,0,0,4,Aluminium,356
Support System,Structural System,Structural,,0,0,0,0,,357
Support System,Structural System,Structural,"Beam support brackets X45, diecast",0,0,0,3,"Aluminium, Aluminium",358
Support System,Guide Rail System,Guide Rail,Conveyor beam products XTC...........................................353,0,0,0,0,,359
Support System,Structural System,Structural,Connecting kits .................................................................362,0,0,0,0,,359
Support System,Guide Rail System,Guide Rail,"Certain components in a XTC conveyor, such as legs and",0,4,0,0,,361
Support System,Guide Rail System,Guide Rail,UHMW-PE + carbon (conductive) (Black),0,0,0,3,Aluminium,365
Support System,Guide Rail System,Guide Rail,"When two conveyors meet end to end, they must be sep­",0,0,0,5,,366
Support System,Guide Rail System,Guide Rail,"Left and right drive unit, with pallet guiding",0,0,0,0,,367
Support System,Guide Rail System,Guide Rail,"Left and right drive unit, without pallet guiding",0,1,0,1,,368
Support System,Guide Rail System,Guide Rail,"Left and right drive unit, with pallet guiding",0,0,0,0,,369
Support System,Guide Rail System,Guide Rail,"Mid drive unit, with pallet guiding",0,0,0,2,,370
Support System,Guide Rail System,Guide Rail,"Mid drive unit, without pallet guiding",0,0,0,0,,371
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,376
Support System,Structural System,Structural,Support modules S01A/S02A/S03A/S04,0,3,0,3,,377
Support System,Structural System,Structural,"Mounting: ISO 4762 M6x 10 St 8.8 (2), XFAN 6 (2),",0,0,0,0,"Steel, Stainless Steel",378
Support System,Guide Rail System,Guide Rail,"Certain components in a XT conveyor, such as legs and",0,2,0,0,,379
Support System,Guide Rail System,Guide Rail,UHMW-PE + carbon (conductive) (Black),0,0,0,2,,383
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,392
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,393
Support System,Structural System,Structural,Support modules S01A/S02A/S03A/S04,0,1,0,3,,394
Support System,Structural System,Structural,,0,0,0,0,,395
Support System,Structural System,Structural,"For non-standard pallet dimensions, or for other pallet",0,0,0,3,Steel,396
Support System,Structural System,Structural,"When ordering, insert the pallet width and the pallet length instead of PW×PL in the designation.",0,3,0,2,,397
Support System,Structural System,Structural,,0,0,0,0,,398
Support System,Structural System,Structural,Pallet stop devices (continued),0,1,0,1,,401
Support System,Structural System,Structural,,0,0,0,0,,405
Support System,Structural System,Structural,Part list for XTUL P11 A D01=Damping,0,0,0,3,,411
Support System,Structural System,Structural,"Maximum lift force at centre (0,6 MPa): 1177 N",0,1,0,1,,413
Support System,Structural System,Structural,,0,0,0,1,,414
Support System,Structural System,Structural,Transfer modules accessories...........................................431,0,2,0,1,,415
Support System,Structural System,Structural,Permitted load/100 mm pallet length,0,0,0,2,"Aluminium, Plastic, Steel",418
Support System,Structural System,Structural,mm up to 1040x1040 mm. A pallet can be configured and,0,0,0,3,,419
Support System,Structural System,Structural,"(PL= pallet length, Kg = max total weight on pallet)",0,0,0,2,,420
Support System,Structural System,Structural,,0,0,0,0,,421
Support System,Structural System,Structural,grated slide rails. Cross bars are not included as con­,0,3,0,3,,427
Support System,Guide Rail System,Guide Rail,but can be ordered as spare parts if needed. HUCR 3 T,0,3,0,3,"Steel, Plastic",428
Support System,Structural System,Structural,rately. Cover strips XCAC_ can be used to close T-slots if,0,3,0,3,"Steel, Plastic",428
Support System,Guide Rail System,Guide Rail,,0,0,0,3,"Plastic, Steel, Stainless Steel, Plastic",429
Support System,Guide Rail System,Guide Rail,"Left and right drive unit, with pallet guiding, configured item*",0,0,0,3,,433
Support System,Guide Rail System,Guide Rail,"Left and right drive unit, configured item*",0,0,0,3,,434
Support System,Structural System,Structural,The idler end can be used for all types of roller chains of,0,1,0,1,,436
Support System,Structural System,Structural,can be ramped down in a very controlled way. For pallet,0,1,0,0,Steel,438
Support System,Structural System,Structural,,0,0,0,1,,445
Support System,Structural System,Structural,A queue damper is used when noise level and gentle,0,1,0,2,,446
Support System,Structural System,Structural,,0,0,0,0,,449
Support System,Structural System,Structural,,0,0,0,0,,450
Support System,Structural System,Structural,System information...........................................................441,1,1,1,1,,451
Support System,Guide Rail System,Guide Rail,The WL conveyor system offers many of the benefits of,1,2,1,2,Plastic,451
Support System,Structural System,Structural,and chain and can often be used for 20° slopes.,0,2,0,1,,454
Support System,Structural System,Structural,Conveyor frame components – introduction,0,0,0,0,,455
Support System,Structural System,Structural,,0,0,0,3,,456
Support System,Structural System,Structural,,0,0,0,0,,457
Support System,Structural System,Structural,Chain guidance at end of conveyor,0,1,0,0,,462
Support System,Structural System,Structural,,0,0,0,0,,465
Support System,Structural System,Structural,System WL626 requires extra support due to the width of,0,0,0,1,,466
Support System,Structural System,Structural,System information...........................................................457,0,0,1,2,,467
Support System,Guide Rail System,Guide Rail,Wide conveyor for transport and accumulation,0,2,1,3,,467
Support System,Structural System,Structural,Conveyor frame components – introduction,0,0,0,0,,471
Support System,Structural System,Structural,,0,0,0,2,,472
Support System,Structural System,Structural,,0,0,0,0,,473
Support System,Structural System,Structural,Chain guidance at end of conveyor,0,1,0,0,,477
Support System,Structural System,Structural,ports for the conveyor. All supports are built using com­,0,0,0,1,,478
Support System,Structural System,Structural,System information...........................................................469,1,1,0,0,Aluminium,479
Support System,Structural System,Structural,If no other range is mentioned in the catalogue L-cut alu­,0,0,0,0,Aluminium,480
Support System,Structural System,Structural,,0,0,0,3,"Aluminium, Aluminium",481
Support System,Structural System,Structural,"Support beam 64×64, lightweight",0,0,0,3,"Aluminium, Aluminium",482
Support System,Structural System,Structural,The bracket is delivered with the hardware necessary,0,0,0,0,"Steel, Stainless Steel",492
Support System,Structural System,Structural,System information...........................................................491,1,1,0,2,,501
Support System,Structural System,Structural,,0,0,0,0,,502
Support System,Structural System,Structural,System information...........................................................497,1,0,0,4,,507
Support System,Structural System,Structural,If no other range is mentioned in the catalogue L-cut alu­,0,0,0,3,"Aluminium, Aluminium",508
Support System,Structural System,Structural,Components for XD doors in XD frames,0,0,0,2,,510
Support System,Guide Rail System,Guide Rail,Steel chain with bearings running on the inner guide rail,1,1,0,2,"Steel, Plastic",511
Support System,Guide Rail System,Guide Rail,8x hole with M8 thread for guide rail,0,1,0,1,,512
Support System,Guide Rail System,Guide Rail,"Friction top chain, Flat friction top chain or Cleated",1,1,0,2,Plastic,513
Support System,Structural System,Structural,an enhanced mechatronics offer to the whole,0,0,0,0,,517
Support System,Structural System,Structural,"Screws, bolts, locking lever of screw type.........................514",0,2,0,0,,523
Support System,Guide Rail System,Guide Rail,Ensure that the relative humidity is minimum 40 %.,0,0,0,3,,528
Support System,Structural System,Structural,A. Installation of plastic slide rail and support rail,0,0,0,0,Plastic,531
Support System,Structural System,Structural,A. Installation of plastic slide rail and support rail,0,0,0,0,"Plastic, Plastic",532
Support System,Structural System,Structural,A. Installation of plastic slide rail and support rail,0,0,0,0,Plastic,533
Support System,Structural System,Structural,A. Installation of plastic slide rail and support rail,0,0,0,2,"Plastic, Plastic",534
Support System,Structural System,Structural,A. Installation of plastic slide rail and support rail,0,0,0,0,Plastic,535
Support System,Structural System,Structural,A. Installation of plastic slide rail and support rail,0,0,0,2,"Plastic, Plastic, Aluminium, Plastic",536
Support System,Structural System,Structural,A. Installation of plastic slide rail and support rail,0,0,0,0,Plastic,537
Belt Conveyor,Modular Plastic Belt System,Modular Belt,Modular plastic belt conveyor system WL,0,0,0,0,"Plastic, Plastic",3
Belt Conveyor,Modular Plastic Belt System,Modular Belt,Stop modules....................................................................433,0,1,0,0,"Plastic, Plastic",9
Belt Conveyor,Modular Plastic Belt System,Modular Belt,"dling, including pallets, pallet locating stations, pallet stop cylinders and pal-",0,2,0,0,"Plastic, Plastic, Plastic, Plastic",17
Belt Conveyor,Modular Plastic Belt System,Modular Belt,bends. Suitable for soft packages.,1,4,1,1,"Plastic, Plastic, Plastic",19
Belt Conveyor,Modular Plastic Belt System,Modular Belt,Standard aluminium conveyor systems,1,2,1,1,"Aluminium, Plastic, Plastic",20
Belt Conveyor,Modular Plastic Belt System,Modular Belt,Modular Plastic Belt Conveyor WL,0,0,0,0,"Plastic, Plastic, Plastic",23
Belt Conveyor,Modular Plastic Belt System,Modular Belt,Modular plastic belt conveyor WL,0,1,0,0,Plastic,451
Belt Conveyor,Modular Plastic Belt System,Modular Belt,"U or L-shape with 30, 45, 60 or 90° horizontal bend, or combinations thereof.",0,0,0,1,Plastic,452
Belt Conveyor,Modular Plastic Belt System,Modular Belt,Modular plastic belt conveyor WK,0,0,1,1,Plastic,467
Belt Conveyor,Modular Plastic Belt System,Modular Belt,,0,0,0,0,Plastic,470
Specialized Conveyor,Stainless Steel System,Stainless Steel,An automated product flow...................................................2,0,1,0,0,"Aluminium, Steel, Stainless Steel",5
Specialized Conveyor,Stainless Steel System,Stainless Steel,"FlexLink’s conveyor beams in stainless steel,",0,1,0,0,"Steel, Stainless Steel, Plastic",11
Specialized Conveyor,Stainless Steel System,Stainless Steel,Printed circuit board assembly line,0,1,0,0,,15
Specialized Conveyor,Stainless Steel System,Stainless Steel,Standard aluminium conveyor systems ................................7,0,1,0,0,"Aluminium, Steel, Stainless Steel, Aluminium",17
Specialized Conveyor,Stainless Steel System,Stainless Steel,Stainless steel conveyor systems,0,0,0,0,"Steel, Stainless Steel",21
Specialized Conveyor,Stainless Steel System,Stainless Steel,"WL222X, WL273X, WL374X, WL526X,",0,0,0,0,"Steel, Stainless Steel",23
Specialized Conveyor,Stainless Steel System,Stainless Steel,"Polyvinylidene fluoride, pivot: PA66",0,0,0,0,"Steel, Steel, Steel, Stainless Steel",33
Specialized Conveyor,Stainless Steel System,Stainless Steel,2 (position is omitted to non-multi),0,0,0,1,,44
Specialized Conveyor,Stainless Steel System,Stainless Steel,Extra slide rail in plain bends must be anchored using,0,1,0,3,"Steel, Steel, Stainless Steel, Aluminium, Aluminium, Plastic, Plastic, Plastic",132
Specialized Conveyor,Stainless Steel System,Stainless Steel,"Slide rails X65, hardened steel",0,1,0,3,"Steel, Steel, Steel, Stainless Steel, Steel, Stainless Steel, Steel, Plastic",134
Specialized Conveyor,Stainless Steel System,Stainless Steel,Slide rails in hardened steel are used in applications,0,2,0,0,"Steel, Steel, Steel, Stainless Steel",178
Specialized Conveyor,Stainless Steel System,Stainless Steel,180°: Use 2 pieces of steel slide rail 90°,0,2,0,1,"Steel, Steel, Stainless Steel, Steel, Stainless Steel",182
Specialized Conveyor,Stainless Steel System,Stainless Steel,Housing: anodized aluminium. Cover: stainless steel. For use with cylinder position sensor. Includin...,0,1,0,2,"Aluminium, Steel, Stainless Steel",224
Specialized Conveyor,Stainless Steel System,Stainless Steel,Extra slide rail in plain bends must be anchored using,0,0,0,3,"Steel, Steel, Stainless Steel, Aluminium, Aluminium, Plastic, Plastic, Plastic, Plastic",232
Specialized Conveyor,Stainless Steel System,Stainless Steel,Pneumatic stop for pallet locating station,0,5,0,0,"Aluminium, Steel",277
Specialized Conveyor,Stainless Steel System,Stainless Steel,"stop device is capable of stopping, as a function of the con­",0,3,0,2,"Aluminium, Steel, Stainless Steel",278
Specialized Conveyor,Stainless Steel System,Stainless Steel,,0,0,0,9,"Steel, Steel, Steel, Stainless Steel, Aluminium, Aluminium, Aluminium, Aluminium, Steel, Steel, Polyethylene, Polyethylene",317
Specialized Conveyor,Stainless Steel System,Stainless Steel,type 5048965. Suitable guide rail types: XLRS ... or 18,0,1,0,0,"Steel, Stainless Steel, Steel, Steel",334
Specialized Conveyor,Stainless Steel System,Stainless Steel,"Mounting: ISO 4762 M6x 10 St 8.8 (2), XFAN 6 (2),",0,0,0,1,"Steel, Stainless Steel",378
Specialized Conveyor,Stainless Steel System,Stainless Steel,The bracket is delivered with the hardware necessary,0,0,0,0,"Steel, Stainless Steel",395
Specialized Conveyor,Stainless Steel System,Stainless Steel,for more information. Both chains are robust and durable,0,1,0,3,Steel,424
Specialized Conveyor,Stainless Steel System,Stainless Steel,,0,0,0,3,"Plastic, Steel, Stainless Steel, Plastic",429
Specialized Conveyor,Stainless Steel System,Stainless Steel,Including nut. Maximum vertical load 2500 N,0,0,0,1,"Steel, Stainless Steel, Steel",490
Specialized Conveyor,Stainless Steel System,Stainless Steel,The bracket is delivered with the hardware necessary,0,0,0,1,"Steel, Stainless Steel",492
Specialized Conveyor,Stainless Steel System,Stainless Steel,Including the necessary mounting hardware,0,0,0,0,"Steel, Stainless Steel",503
Specialized Conveyor,Stainless Steel System,Stainless Steel,,0,1,0,0,"Steel, Stainless Steel, Steel",532
